"idcomm","id","pop2000","commtrust","male","white","married","relighet","disadvantage","age","educate","income","commlength","trust"
1325,330131,676,0.252294689416885,0,1,1,0.218383133411407,-1.32951939105988,56,4,6,4,0
1325,330132,676,-0.433302938938141,1,1,1,0.218383133411407,-1.32951939105988,50,4,8,45,0
1325,330133,676,0.685029864311218,0,1,1,0.218383133411407,-1.32951939105988,67,3,1,67,0
1325,330134,676,0.238615915179253,1,1,1,0.218383133411407,-1.32951939105988,68,3,3,68,0
1325,330135,676,0.912917912006378,0,1,0,0.218383133411407,-1.32951939105988,72,3,3,14,0
1325,330138,676,1.01119494438171,1,1,1,0.218383133411407,-1.32951939105988,46,3,3,26,1
1325,330139,676,0.685029864311218,0,1,0,0.218383133411407,-1.32951939105988,52,4,2,19,0
1325,330140,676,0.244171589612961,0,1,0,0.218383133411407,-1.32951939105988,50,3,3,25,0
1325,330141,676,-0.61241888999939,0,1,0,0.218383133411407,-1.32951939105988,46,3,4,46,0
1325,330142,676,0.0762024596333504,1,1,0,0.218383133411407,-1.32951939105988,48,3,5,48,0
1325,330143,676,-1.24414420127869,0,1,1,0.218383133411407,-1.32951939105988,52,3,4,30,0
1325,330144,676,0.353046715259552,1,1,1,0.218383133411407,-1.32951939105988,76,7,6,75,0
1325,330145,676,0.108401477336884,0,1,1,0.218383133411407,-1.32951939105988,58,3,4,40,0
1325,330146,676,2.09348297119141,1,1,0,0.218383133411407,-1.32951939105988,46,3,3,10,1
1325,330147,676,0.685029864311218,0,1,0,0.218383133411407,-1.32951939105988,87,4,2,66,0
1325,330150,676,0.245448589324951,1,1,0,0.218383133411407,-1.32951939105988,88,7,4,80,0
1325,330151,676,-0.612839460372925,1,1,1,0.218383133411407,-1.32951939105988,40,3,5,13,0
1325,330152,676,0.145909518003464,1,1,1,0.218383133411407,-1.32951939105988,63,3,4,64,0
1325,330154,676,1.43493056297302,0,1,1,0.218383133411407,-1.32951939105988,74,3,2,50,1
1325,330155,676,1.01119494438171,1,1,0,0.218383133411407,-1.32951939105988,50,2,3,49,1
1325,330157,676,0.895929932594299,0,1,0,0.218383133411407,-1.32951939105988,36,4,2,31,0
1325,330158,676,0.679211795330048,0,1,1,0.218383133411407,-1.32951939105988,80,3,2,80,0
1325,330159,676,-0.913385450839996,0,1,1,0.218383133411407,-1.32951939105988,53,3,8,36,0
1325,330161,676,1.33397173881531,0,1,0,0.218383133411407,-1.32951939105988,39,3,3,2,1
1325,330163,676,-1.76883137226105,0,1,1,0.218383133411407,-1.32951939105988,57,7,7,32,0
1325,330165,676,-0.199457481503487,0,1,1,0.218383133411407,-1.32951939105988,53,3,8,31,0
1325,330166,676,0.306876301765442,0,1,1,0.218383133411407,-1.32951939105988,28,6,5,28,0
1325,330168,676,0.554811239242554,1,1,1,0.218383133411407,-1.32951939105988,54,5,3,18,0
1325,330169,676,1.11758017539978,0,1,0,0.218383133411407,-1.32951939105988,70,3,3,50,1
1325,330170,676,-0.805188775062561,0,1,0,0.218383133411407,-1.32951939105988,86,6,2,42,0
1325,330172,676,-0.84465080499649,0,1,1,0.218383133411407,-1.32951939105988,65,6,5,46,0
1325,330173,676,-2.11345887184143,0,1,1,0.218383133411407,-1.32951939105988,62,4,3,9,0
1325,330174,676,-0.0356976836919785,1,1,0,0.218383133411407,-1.32951939105988,84,3,5,84,0
1325,330178,676,-1.42490267753601,1,1,1,0.218383133411407,-1.32951939105988,87,1,2,40,0
1325,330180,676,0.178053230047226,1,1,0,0.218383133411407,-1.32951939105988,41,1,4,24,0
1325,330181,676,0.399980872869492,1,1,1,0.218383133411407,-1.32951939105988,44,4,8,46,0
1325,330182,676,-0.0191864464432001,1,1,0,0.218383133411407,-1.32951939105988,56,4,3,11,0
1325,330185,676,-0.914280831813812,0,1,0,0.218383133411407,-1.32951939105988,77,3,2,57,0
1340,340001,649,1.32727289199829,1,1,0,0.637161731719971,0.945936739444733,62,3,2,15,1
1340,340003,649,1.11758017539978,0,1,0,0.637161731719971,0.945936739444733,84,3,1,55,1
1340,340005,649,0.255086481571198,0,1,1,0.637161731719971,0.945936739444733,61,4,1,25,0
1340,340009,649,0.933814346790314,1,1,0,0.637161731719971,0.945936739444733,73,2,3,26,0
1340,340010,649,0.741458833217621,1,1,1,0.637161731719971,0.945936739444733,29,7,5,2,0
1340,340015,649,0.820704221725464,0,1,1,0.637161731719971,0.945936739444733,82,7,2,25,0
1340,340016,649,1.07411539554596,1,1,1,0.637161731719971,0.945936739444733,45,4,8,13,1
1340,340019,649,1.53699624538422,0,1,0,0.637161731719971,0.945936739444733,79,3,7,61,1
1340,340020,649,0.985997915267944,1,1,1,0.637161731719971,0.945936739444733,61,3,6,61,0
1340,340022,649,-0.908951640129089,0,1,0,0.637161731719971,0.945936739444733,40,3,2,20,0
1340,340024,649,-0.0487711280584335,0,1,0,0.637161731719971,0.945936739444733,53,5,3,12,0
1340,340028,649,-0.394060701131821,1,1,1,0.637161731719971,0.945936739444733,41,3,4,35,0
1340,340030,649,-1.35532259941101,1,1,1,0.637161731719971,0.945936739444733,47,3,5,47,0
1340,340032,649,1.61449098587036,1,1,0,0.637161731719971,0.945936739444733,80,3,3,80,1
1340,340033,649,1.49871683120728,1,1,1,0.637161731719971,0.945936739444733,82,3,2,48,1
1340,340034,649,0.878783166408539,1,1,1,0.637161731719971,0.945936739444733,51,3,4,51,0
1340,340036,649,0.887982726097107,0,1,0,0.637161731719971,0.945936739444733,96,4,4,96,0
1340,340037,649,1.3275351524353,0,1,0,0.637161731719971,0.945936739444733,67,3,2,28,1
1340,340042,649,0.548086285591125,1,1,1,0.637161731719971,0.945936739444733,52,7,8,11,0
1340,340044,649,-0.592518627643585,1,1,0,0.637161731719971,0.945936739444733,41,4,3,19,0
1340,340046,649,0.376241356134415,0,1,0,0.637161731719971,0.945936739444733,61,6,4,34,0
1340,340048,649,0.0345964357256889,0,1,0,0.637161731719971,0.945936739444733,86,1,3,87,0
1340,340049,649,2.00773763656616,1,1,1,0.637161731719971,0.945936739444733,78,3,4,64,1
1340,340050,649,-0.0516506731510162,1,1,1,0.637161731719971,0.945936739444733,73,3,6,73,0
1340,340051,649,1.45179188251495,0,1,1,0.637161731719971,0.945936739444733,71,4,6,4,1
1340,340054,649,0.369759291410446,1,1,1,0.637161731719971,0.945936739444733,89,1,4,47,0
1340,340055,649,0.797332763671875,1,1,1,0.637161731719971,0.945936739444733,63,6,6,37,0
1340,340056,649,0.793186485767365,1,1,1,0.637161731719971,0.945936739444733,73,2,1,20,0
1340,340057,649,0.195215299725533,1,1,1,0.637161731719971,0.945936739444733,70,4,8,9,0
1340,340058,649,1.00446999073029,1,1,1,0.637161731719971,0.945936739444733,60,7,8,16,1
1340,340059,649,1.24646544456482,0,1,1,0.637161731719971,0.945936739444733,33,2,5,5,1
1340,340061,649,1.08344149589539,0,1,1,0.637161731719971,0.945936739444733,44,6,5,14,1
1340,340062,649,-1.154869556427,1,1,0,0.637161731719971,0.945936739444733,29,6,2,25,0
1340,340063,649,0.895292997360229,0,1,1,0.637161731719971,0.945936739444733,53,3,8,24,0
1340,340064,649,0.353860676288605,1,1,1,0.637161731719971,0.945936739444733,42,4,8,42,0
1340,340065,649,1.661297082901,0,1,1,0.637161731719971,0.945936739444733,79,3,4,56,1
1340,340067,649,0.712164163589478,0,1,1,0.637161731719971,0.945936739444733,56,3,7,30,0
1340,340071,649,-1.36284399032593,0,1,0,0.637161731719971,0.945936739444733,86,2,1,86,0
1340,340073,649,1.33572840690613,0,1,1,0.637161731719971,0.945936739444733,66,3,5,7,1
1340,340074,649,1.87323498725891,1,1,1,0.637161731719971,0.945936739444733,63,6,2,9,1
1340,340079,649,0.431882351636887,0,1,1,0.637161731719971,0.945936739444733,28,6,5,3,0
1340,340080,649,0.288246333599091,1,1,1,0.637161731719971,0.945936739444733,68,7,5,4,0
1340,340081,649,0.561817586421967,1,1,1,0.637161731719971,0.945936739444733,91,3,4,6,0
1340,340083,649,0.728872418403625,0,1,1,0.637161731719971,0.945936739444733,57,5,4,57,0
1340,340084,649,-3.39866900444031,1,1,0,0.637161731719971,0.945936739444733,34,3,2,34,0
1340,340085,649,-0.365052372217178,0,1,1,0.637161731719971,0.945936739444733,54,3,6,46,0
1340,340086,649,1.21835815906525,1,1,1,0.637161731719971,0.945936739444733,74,3,6,72,1
1340,340087,649,0.251599699258804,0,1,0,0.637161731719971,0.945936739444733,38,4,2,15,0
1340,340088,649,1.12037193775177,0,1,1,0.637161731719971,0.945936739444733,37,3,8,40,1
1340,340089,649,0.796400010585785,1,1,1,0.637161731719971,0.945936739444733,80,1,3,59,0
1340,340090,649,0.965235710144043,1,1,1,0.637161731719971,0.945936739444733,77,1,3,40,0
1340,340091,649,-0.829172909259796,0,1,0,0.637161731719971,0.945936739444733,54,6,6,17,0
1340,340092,649,0.836148858070374,1,1,1,0.637161731719971,0.945936739444733,58,3,4,58,0
1340,340093,649,1.20567095279694,0,1,1,0.637161731719971,0.945936739444733,76,3,3,55,1
1340,340094,649,1.34070873260498,1,1,1,0.637161731719971,0.945936739444733,60,3,6,60,1
1340,340095,649,0.182795003056526,0,1,1,0.637161731719971,0.945936739444733,65,3,3,45,0
1340,340096,649,1.22758662700653,1,1,0,0.637161731719971,0.945936739444733,66,4,4,58,1
1340,340098,649,-0.0958509296178818,1,1,1,0.637161731719971,0.945936739444733,43,7,7,10,0
1340,340102,649,1.65508663654327,1,1,0,0.637161731719971,0.945936739444733,78,1,1,49,1
1340,340103,649,1.41573429107666,0,1,1,0.637161731719971,0.945936739444733,59,3,7,8,1
1340,340104,649,1.60581207275391,1,1,0,0.637161731719971,0.945936739444733,73,3,3,73,1
1340,340106,649,1.44286179542542,1,1,1,0.637161731719971,0.945936739444733,84,1,4,15,1
1340,340107,649,0.789544761180878,0,1,1,0.637161731719971,0.945936739444733,62,3,3,38,0
1340,340108,649,-0.115431986749172,0,1,1,0.637161731719971,0.945936739444733,61,3,3,42,0
1340,340109,649,0.903213739395142,0,1,0,0.637161731719971,0.945936739444733,82,1,3,6,0
1340,340110,649,0.452307790517807,1,1,0,0.637161731719971,0.945936739444733,34,6,4,13,0
1340,340112,649,-0.317501127719879,1,1,1,0.637161731719971,0.945936739444733,38,3,4,14,0
1340,340113,649,0.575852870941162,0,1,1,0.637161731719971,0.945936739444733,39,6,4,11,0
1340,340114,649,-0.620258331298828,0,1,1,0.637161731719971,0.945936739444733,24,4,6,5,0
1340,340115,649,1.06488704681396,1,1,1,0.637161731719971,0.945936739444733,73,3,2,74,1
1340,340116,649,0.0334933511912823,1,1,1,0.637161731719971,0.945936739444733,72,3,5,72,0
1340,340117,649,-1.34211921691895,0,1,1,0.637161731719971,0.945936739444733,63,4,0,50,0
1340,340118,649,1.43869495391846,0,1,1,0.637161731719971,0.945936739444733,76,3,4,54,1
1340,340119,649,0.241782292723656,1,1,1,0.637161731719971,0.945936739444733,31,3,5,7,0
1340,340121,649,-0.237125754356384,0,1,0,0.637161731719971,0.945936739444733,38,3,1,3,0
1340,340125,649,1.14097762107849,0,1,1,0.637161731719971,0.945936739444733,57,7,5,46,1
1340,340126,649,-0.180198520421982,0,1,1,0.637161731719971,0.945936739444733,50,6,3,6,0
1340,340127,649,0.548723161220551,0,1,1,0.637161731719971,0.945936739444733,29,6,8,5,0
1340,340128,649,-1.3953732252121,0,1,1,0.637161731719971,0.945936739444733,41,3,5,7,0
1340,340129,649,0.285012602806091,0,1,1,0.637161731719971,0.945936739444733,33,4,3,4,0
1340,340130,649,1.99378430843353,0,1,0,0.637161731719971,0.945936739444733,90,3,3,25,1
1340,340131,649,0.965235710144043,0,1,1,0.637161731719971,0.945936739444733,71,3,3,54,0
1340,340132,649,1.05668532848358,0,1,0,0.637161731719971,0.945936739444733,58,4,5,4,1
1340,340133,649,0.782819747924805,0,1,0,0.637161731719971,0.945936739444733,48,4,3,8,0
1340,340134,649,1.12482833862305,1,1,1,0.637161731719971,0.945936739444733,70,4,6,65,1
1340,340135,649,1.15135097503662,0,1,1,0.637161731719971,0.945936739444733,49,3,8,14,1
1340,340136,649,0.00730565143749118,1,1,1,0.637161731719971,0.945936739444733,82,1,1,37,0
1340,340138,649,-0.441046208143234,1,1,1,0.637161731719971,0.945936739444733,55,6,8,55,0
1340,340139,649,1.59780514240265,1,1,0,0.637161731719971,0.945936739444733,50,4,5,50,1
1340,340140,649,-0.184351876378059,0,1,0,0.637161731719971,0.945936739444733,38,4,3,34,0
1340,340142,649,0.577552855014801,1,1,1,0.637161731719971,0.945936739444733,63,3,4,24,0
1340,340143,649,-0.037785217165947,0,1,0,0.637161731719971,0.945936739444733,72,3,2,12,0
1340,340144,649,0.943269670009613,0,1,0,0.637161731719971,0.945936739444733,91,1,1,4,0
1340,340145,649,1.44490540027618,0,1,0,0.637161731719971,0.945936739444733,66,7,2,62,1
1340,340147,649,0.857723772525787,0,1,1,0.637161731719971,0.945936739444733,37,6,6,15,0
1340,340149,649,0.549019038677216,1,1,1,0.637161731719971,0.945936739444733,60,6,6,25,0
1340,340150,649,0.422381669282913,1,1,1,0.637161731719971,0.945936739444733,51,7,5,15,0
1340,340151,649,0.0955478250980377,0,1,1,0.637161731719971,0.945936739444733,73,1,5,13,0
1340,340153,649,0.561815917491913,0,0,1,0.637161731719971,0.945936739444733,77,3,4,75,0
1340,340155,649,0.902785122394562,0,1,1,0.637161731719971,0.945936739444733,43,5,7,16,0
1340,340156,649,1.01119494438171,0,1,0,0.637161731719971,0.945936739444733,86,2,2,72,1
1340,340159,649,1.54113507270813,0,1,1,0.637161731719971,0.945936739444733,58,3,5,40,1
1340,340162,649,-0.271165907382965,1,1,1,0.637161731719971,0.945936739444733,66,3,4,34,0
1340,340164,649,-0.299789786338806,1,1,1,0.637161731719971,0.945936739444733,69,3,4,47,0
1340,340900,649,-2.81618452072144,0,1,0,0.637161731719971,0.945936739444733,46,5,2,40,0
1370,350003,598,0.727796018123627,1,1,1,0.407750904560089,-0.718517184257507,47,3,6,47,0
1370,350005,598,-0.358975231647491,1,1,1,0.407750904560089,-0.718517184257507,85,4,2,80,0
1370,350006,598,1.44810616970062,0,1,0,0.407750904560089,-0.718517184257507,68,3,1,5,1
1370,350008,598,-1.33786952495575,0,0,1,0.407750904560089,-0.718517184257507,58,5,4,38,0
1370,350009,598,0.238129019737244,0,1,1,0.407750904560089,-0.718517184257507,33,5,6,11,0
1370,350011,598,-0.279444962739944,0,1,1,0.407750904560089,-0.718517184257507,61,3,3,41,0
1370,350012,598,0.0182661600410938,0,1,0,0.407750904560089,-0.718517184257507,71,3,4,51,0
1370,350015,598,-0.653451859951019,0,1,1,0.407750904560089,-0.718517184257507,47,5,6,5,0
1370,350016,598,0.0170185435563326,0,1,1,0.407750904560089,-0.718517184257507,28,4,6,9,0
1370,350017,598,-0.170024961233139,0,1,1,0.407750904560089,-0.718517184257507,47,4,3,29,0
1370,350018,598,-0.697823464870453,0,1,0,0.407750904560089,-0.718517184257507,69,3,4,43,0
1370,350019,598,-0.301622241735458,1,1,1,0.407750904560089,-0.718517184257507,68,4,2,63,0
1370,350020,598,-1.3891853094101,0,1,0,0.407750904560089,-0.718517184257507,86,2,2,85,0
1370,350022,598,0.159399092197418,0,1,0,0.407750904560089,-0.718517184257507,80,4,4,45,0
1370,350025,598,0.119469188153744,0,1,1,0.407750904560089,-0.718517184257507,53,3,7,31,0
1370,350026,598,1.5038548707962,1,1,1,0.407750904560089,-0.718517184257507,80,3,5,72,1
1370,350027,598,-0.735280334949493,0,1,1,0.407750904560089,-0.718517184257507,58,3,2,58,0
1370,350029,598,-2.1392297744751,0,1,1,0.407750904560089,-0.718517184257507,72,3,2,19,0
1370,350030,598,0.560168921947479,0,1,1,0.407750904560089,-0.718517184257507,51,5,7,24,0
1370,350032,598,1.2208616733551,1,1,1,0.407750904560089,-0.718517184257507,59,3,7,60,1
1370,350033,598,0.245155975222588,0,1,1,0.407750904560089,-0.718517184257507,45,4,4,25,0
1370,350034,598,1.98241186141968,1,1,1,0.407750904560089,-0.718517184257507,79,1,4,79,1
1370,350036,598,0.945756435394287,1,1,1,0.407750904560089,-0.718517184257507,77,3,3,77,0
1370,350037,598,0.417151033878326,1,1,1,0.407750904560089,-0.718517184257507,48,3,5,48,0
1370,350038,598,1.45362865924835,1,1,0,0.407750904560089,-0.718517184257507,63,3,2,63,1
1370,350039,598,1.76207518577576,0,1,1,0.407750904560089,-0.718517184257507,74,3,3,55,1
1370,350041,598,-0.387701779603958,0,1,1,0.407750904560089,-0.718517184257507,75,6,3,2,0
1370,350042,598,-2.83038663864136,0,1,1,0.407750904560089,-0.718517184257507,47,5,3,47,0
1370,350043,598,-0.046940129250288,0,1,1,0.407750904560089,-0.718517184257507,62,3,3,62,0
1370,350044,598,-0.113839022815228,0,1,0,0.407750904560089,-0.718517184257507,74,3,4,50,0
1370,350049,598,0.552380919456482,0,1,0,0.407750904560089,-0.718517184257507,71,3,2,68,0
1370,350050,598,0.284918755292892,0,1,0,0.407750904560089,-0.718517184257507,75,3,3,75,0
1370,350051,598,0.363677114248276,1,1,1,0.407750904560089,-0.718517184257507,27,3,3,3,0
1370,350052,598,-1.36205506324768,0,1,0,0.407750904560089,-0.718517184257507,67,4,2,40,0
1370,350053,598,0.137909725308418,1,1,1,0.407750904560089,-0.718517184257507,60,1,2,12,0
1370,350054,598,-0.251181840896606,0,1,1,0.407750904560089,-0.718517184257507,28,2,1,12,0
1370,350055,598,-2.40983414649963,0,1,1,0.407750904560089,-0.718517184257507,56,3,5,40,0
1370,350057,598,-1.13472318649292,0,1,1,0.407750904560089,-0.718517184257507,63,3,3,30,0
1370,350058,598,0.765856206417084,0,1,0,0.407750904560089,-0.718517184257507,56,3,2,53,0
1370,350060,598,0.625842094421387,0,1,0,0.407750904560089,-0.718517184257507,87,6,5,84,0
1370,350061,598,1.11168467998505,0,1,1,0.407750904560089,-0.718517184257507,67,3,3,46,1
1370,350062,598,0.620559871196747,0,1,0,0.407750904560089,-0.718517184257507,56,6,4,34,0
1370,350063,598,1.12037193775177,1,1,1,0.407750904560089,-0.718517184257507,53,5,4,24,1
1370,350064,598,0.598315536975861,1,1,1,0.407750904560089,-0.718517184257507,48,3,3,48,0
1370,350065,598,0.526663899421692,0,1,0,0.407750904560089,-0.718517184257507,80,4,2,80,0
1370,350066,598,-1.68385314941406,1,1,1,0.407750904560089,-0.718517184257507,47,3,3,25,0
1370,350068,598,-1.99088048934937,1,1,1,0.407750904560089,-0.718517184257507,36,3,4,4,0
1370,350070,598,-0.671012818813324,1,1,1,0.407750904560089,-0.718517184257507,60,3,6,60,0
1370,350071,598,-0.499040246009827,0,0,1,0.407750904560089,-0.718517184257507,91,3,2,78,0
1370,350075,598,0.400356113910675,0,1,1,0.407750904560089,-0.718517184257507,26,6,6,26,0
1370,350077,598,-0.885036826133728,1,1,0,0.407750904560089,-0.718517184257507,60,4,4,50,0
1370,350079,598,1.55361175537109,1,1,0,0.407750904560089,-0.718517184257507,83,3,2,58,1
1370,350081,598,-1.24321150779724,0,1,1,0.407750904560089,-0.718517184257507,23,1,3,2,0
1370,350082,598,-0.0969540178775787,1,1,1,0.407750904560089,-0.718517184257507,29,2,3,5,0
1370,350083,598,0.153111517429352,1,1,1,0.407750904560089,-0.718517184257507,65,4,1,45,0
1370,350084,598,0.568956196308136,1,1,1,0.407750904560089,-0.718517184257507,67,3,4,67,0
1370,350085,598,0.0617964752018452,0,1,1,0.407750904560089,-0.718517184257507,56,5,3,56,0
1370,350088,598,-0.504401028156281,1,1,1,0.407750904560089,-0.718517184257507,47,4,2,16,0
1370,350089,598,-1.91892206668854,0,1,1,0.407750904560089,-0.718517184257507,34,3,5,8,0
1370,350090,598,0.0345964357256889,0,1,1,0.407750904560089,-0.718517184257507,63,3,5,11,0
1370,350091,598,-0.0443334616720676,1,1,1,0.407750904560089,-0.718517184257507,76,2,4,50,0
1370,350092,598,-0.0949120596051216,1,1,0,0.407750904560089,-0.718517184257507,80,2,2,44,0
1370,350093,598,0.231253042817116,0,1,1,0.407750904560089,-0.718517184257507,53,5,6,50,0
1370,350094,598,0.280934721231461,1,1,1,0.407750904560089,-0.718517184257507,65,4,8,65,0
1370,350095,598,-1.24321150779724,0,1,1,0.407750904560089,-0.718517184257507,72,3,2,58,0
1370,350096,598,-0.28541025519371,1,1,1,0.407750904560089,-0.718517184257507,78,1,1,78,0
1370,350097,598,-0.526740074157715,0,1,0,0.407750904560089,-0.718517184257507,24,2,3,5,0
1370,350098,598,-0.166490778326988,1,1,1,0.407750904560089,-0.718517184257507,28,1,3,6,0
1370,350099,598,-0.806013107299805,0,1,1,0.407750904560089,-0.718517184257507,25,1,4,3,0
1370,350100,598,-0.785901069641113,1,1,1,0.407750904560089,-0.718517184257507,79,1,2,4,0
1370,350101,598,-0.958510637283325,0,1,1,0.407750904560089,-0.718517184257507,64,3,5,31,0
1370,350103,598,-0.488943934440613,1,1,1,0.407750904560089,-0.718517184257507,50,7,5,50,0
1370,350105,598,-0.716662466526031,1,1,1,0.407750904560089,-0.718517184257507,58,7,3,34,0
1370,350107,598,0.361057937145233,1,1,1,0.407750904560089,-0.718517184257507,51,3,4,35,0
1370,350108,598,-0.376683175563812,1,1,1,0.407750904560089,-0.718517184257507,44,5,1,20,0
1370,350109,598,0.655021846294403,0,1,1,0.407750904560089,-0.718517184257507,80,1,1,61,0
1370,350110,598,-1.0747572183609,1,1,1,0.407750904560089,-0.718517184257507,56,3,6,56,0
1370,350111,598,-0.117864981293678,1,1,0,0.407750904560089,-0.718517184257507,36,3,5,36,0
1370,350112,598,1.34011685848236,1,1,0,0.407750904560089,-0.718517184257507,57,2,5,14,1
1370,350113,598,1.44490540027618,1,1,0,0.407750904560089,-0.718517184257507,83,7,4,49,1
1370,350114,598,0.146417379379272,0,1,0,0.407750904560089,-0.718517184257507,48,4,2,9,0
1370,350118,598,0.575852870941162,1,1,1,0.407750904560089,-0.718517184257507,49,3,4,30,0
1370,350121,598,-1.80160820484161,0,1,0,0.407750904560089,-0.718517184257507,53,3,2,53,0
1370,350125,598,-0.50311017036438,0,1,1,0.407750904560089,-0.718517184257507,55,6,4,25,0
1370,350126,598,-1.53153848648071,1,1,1,0.407750904560089,-0.718517184257507,43,3,6,40,0
1370,350128,598,-2.67087578773499,1,1,1,0.407750904560089,-0.718517184257507,57,3,5,52,0
